level_0,index,Price,Year,Mileage,City,State,Vin,Make,Model,Suggested VIN,Error Code,Possible Values,Additional Error Text,Error Text,Vehicle Descriptor,Destination Market,Make,Manufacturer Name,Model,Model Year,Plant City,Series,Trim,Vehicle Type,Plant Country,Plant Company Name,Plant State,Trim2,Series2,Note,Base Price ($),Non-Land Use,Body Class,Doors,Windows,Wheel Base Type,Track Width (inches),Gross Vehicle Weight Rating From,Bed Length (inches),Curb Weight (pounds),Wheel Base (inches) From,Wheel Base (inches) To,Gross Combination Weight Rating From,Gross Combination Weight Rating To,Gross Vehicle Weight Rating To,Bed Type,Cab Type,Trailer Type Connection,Trailer Body Type,Trailer Length (feet),Other Trailer Info,Number of Wheels,Wheel Size Front (inches),Wheel Size Rear (inches),Entertainment System,Steering Location,Number of Seats,Number of Seat Rows,Transmission Style,Transmission Speeds,Drive Type,Axles,Axle Configuration,Brake System Type,Brake System Description,Other Battery Info,Battery Type,Number of Battery Cells per Module,Battery Current (Amps) From,Battery Voltage (Volts) From,Battery Energy (kWh) From,EV Drive Unit,Battery Current (Amps) To,Battery Voltage (Volts) To,Battery Energy (kWh) To,Number of Battery Modules per Pack,Number of Battery Packs per Vehicle,Charger Level,Charger Power (kW),Engine Number of Cylinders,Displacement (CC),Displacement (CI),Displacement (L),Engine Stroke Cycles,Engine Model,Engine Power (kW),Fuel Type - Primary,Valve Train Design,Engine Configuration,Fuel Type - Secondary,Fuel Delivery / Fuel Injection Type,Engine Brake (hp) From,Cooling Type,Engine Brake (hp) To,Electrification Level,Other Engine Info,Turbo,Top Speed (MPH),Engine Manufacturer,Pretensioner,Seat Belt Type,Other Restraint System Info,Curtain Air Bag Locations,Seat Cushion Air Bag Locations,Front Air Bag Locations,Knee Air Bag Locations,Side Air Bag Locations,Anti-lock Braking System (ABS),Electronic Stability Control (ESC),Traction Control,Tire Pressure Monitoring System (TPMS) Type,Active Safety System Note,Auto-Reverse System for Windows and Sunroofs,Automatic Pedestrian Alerting Sound (for Hybrid and EV only),Event Data Recorder (EDR),Keyless Ignition,SAE Automation Level From,SAE Automation Level To,Adaptive Cruise Control (ACC),Crash Imminent Braking (CIB),Blind Spot Warning (BSW),Forward Collision Warning (FCW),Lane Departure Warning (LDW),Lane Keeping Assistance (LKA),Backup Camera,Parking Assist,Bus Length (feet),Bus Floor Configuration Type,Bus Type,Other Bus Info,Custom Motorcycle Type,Motorcycle Suspension Type,Motorcycle Chassis Type,Other Motorcycle Info,Dynamic Brake Support (DBS),Pedestrian Automatic Emergency Braking (PAEB),Automatic Crash Notification (ACN) / Advanced Automatic Crash Notification (AACN),Daytime Running Light (DRL),Headlamp Light Source,Semiautomatic Headlamp Beam Switching,Adaptive Driving Beam (ADB),Rear Cross Traffic Alert,Rear Automatic Emergency Braking,Blind Spot Intervention (BSI),Lane Centering Assistance
10,10937,14991,2014,20331,Napa,CA,19XFB2F56EE269881,Honda,Civic,,0,,,0 - VIN decoded clean. Check Digit (9th position) is correct,19XFB2F5*EE,,HONDA,"AMERICAN HONDA MOTOR CO., INC.",Civic,2014,GREENSBURG,LX,,PASSENGER CAR,UNITED STATES (USA),,INDIANA,,,,,,Sedan/Saloon,4,,,,"Class 1B: 3,001 - 4,000 lb (1,360 - 1,814 kg)",,,,,,,,Not Applicable,Not Applicable,Not Applicable,Not Applicable,,,,,,,,,,Continuously Variable Transmission (CVT),,,,,,,,,,,,,,,,,,,,,4,1802.577040,110,1.802577040,,R18Z1,106.6351,Gasoline,Single Overhead Cam (SOHC),In-Line,,,143,,,,,,,,,Manual,"seat belts: front, rear, rear center",1st Row (Driver and Passenger),,1st Row (Driver and Passenger),,1st Row (Driver and Passenger),,,,Indirect,,,,,,,,,,,,,,,,,Not Applicable,Not Applicable,,Not Applicable,Not Applicable,Not Applicable,,,,,,,,,,,,
11,10938,14688,2014,31112,Yuba City,CA,19XFB2F59EE267901,Honda,Civic,,0,,,0 - VIN decoded clean. Check Digit (9th position) is correct,19XFB2F5*EE,,HONDA,"AMERICAN HONDA MOTOR CO., INC.",Civic,2014,GREENSBURG,LX,,PASSENGER CAR,UNITED STATES (USA),,INDIANA,,,,,,Sedan/Saloon,4,,,,"Class 1B: 3,001 - 4,000 lb (1,360 - 1,814 kg)",,,,,,,,Not Applicable,Not Applicable,Not Applicable,Not Applicable,,,,,,,,,,Continuously Variable Transmission (CVT),,,,,,,,,,,,,,,,,,,,,4,1802.577040,110,1.802577040,,R18Z1,106.6351,Gasoline,Single Overhead Cam (SOHC),In-Line,,,143,,,,,,,,,Manual,"seat belts: front, rear, rear center",1st Row (Driver and Passenger),,1st Row (Driver and Passenger),,1st Row (Driver and Passenger),,,,Indirect,,,,,,,,,,,,,,,,,Not Applicable,Not Applicable,,Not Applicable,Not Applicable,Not Applicable,,,,,,,,,,,,
12,10939,14984,2014,31739,El Cajon,CA,19XFB2F92EE078915,Honda,Civic,,0,,,0 - VIN decoded clean. Check Digit (9th position) is correct,19XFB2F9*EE,,HONDA,"AMERICAN HONDA MOTOR CO., INC.",Civic,2014,GREENSBURG,EX-L,,PASSENGER CAR,UNITED STATES (USA),,INDIANA,,,,,,Sedan/Saloon,4,,,,"Class 1B: 3,001 - 4,000 lb (1,360 - 1,814 kg)",,,,,,,,Not Applicable,Not Applicable,Not Applicable,Not Applicable,,,,,,,,,,Continuously Variable Transmission (CVT),,,,,,,,,,,,,,,,,,,,,4,1802.577040,110,1.802577040,,R18Z1,106.6351,Gasoline,Single Overhead Cam (SOHC),In-Line,,,143,,,,,,,,,Manual,"seat belts: front, rear, rear center",1st Row (Driver and Passenger),,1st Row (Driver and Passenger),,1st Row (Driver and Passenger),,,,Indirect,,,,,,,,,,,,,,,,,Not Applicable,Not Applicable,,Not Applicable,Not Applicable,Not Applicable,,,,,,,,,,,,
13,10940,16874,2016,17547,Temecula,CA,2HGFC2F50GH512316,Honda,Civic,,0,,,0 - VIN decoded clean. Check Digit (9th position) is correct,2HGFC2F5*GH,,HONDA,"HONDA OF CANADA MFG., INC.",Civic,2016,ALLISTON,LX,,PASSENGER CAR,CANADA,,ONTARIO,,,,,,Sedan/Saloon,4,,,,"Class 1B: 3,001 - 4,000 lb (1,360 - 1,814 kg)",,,,,,,,Not Applicable,Not Applicable,Not Applicable,Not Applicable,,,,,,,,,,Continuously Variable Transmission (CVT),,,,,,,,,,,,,,,,,,,,,4,1996,122.04748818946,2.0,,K20C2,117.8206,Gasoline,Dual Overhead Cam (DOHC),In-Line,,,158,Water,,,,,,Honda,,Manual,"seat belts: front, rear, rear center",1st and 2nd Rows,,1st Row (Driver and Passenger),,1st Row (Driver and Passenger),,,,Indirect,,,,,,,,,,,,,,,,,Not Applicable,Not Applicable,,Not Applicable,Not Applicable,Not Applicable,,,,,,,,,,,,
14,10941,12995,2014,32662,Midway City,CA,19XFB2F87EE274694,Honda,Civic,,0,,,0 - VIN decoded clean. Check Digit (9th position) is correct,19XFB2F8*EE,,HONDA,"AMERICAN HONDA MOTOR CO., INC.",Civic,2014,GREENSBURG,EX,,PASSENGER CAR,UNITED STATES (USA),,INDIANA,,,,,,Sedan/Saloon,4,,,,"Class 1B: 3,001 - 4,000 lb (1,360 - 1,814 kg)",,,,,,,,Not Applicable,Not Applicable,Not Applicable,Not Applicable,,,,,,,,,,Continuously Variable Transmission (CVT),,,,,,,,,,,,,,,,,,,,,4,1802.577040,110,1.802577040,,R18Z1,106.6351,Gasoline,Single Overhead Cam (SOHC),In-Line,,,143,,,,,,,,,Manual,"seat belts: front, rear, rear center",1st Row (Driver and Passenger),,1st Row (Driver and Passenger),,1st Row (Driver and Passenger),,,,Indirect,,,,,,,,,,,,,,,,,Not Applicable,Not Applicable,,Not Applicable,Not Applicable,Not Applicable,,,,,,,,,,,,
15,10942,14472,2015,23495,FONTANA,CA,2HGFB2F52FH566430,Honda,Civic,,0,,,0 - VIN decoded clean. Check Digit (9th position) is correct,2HGFB2F5*FH,,HONDA,"HONDA OF CANADA MFG., INC.",Civic,2015,ALLISTON,LX,,PASSENGER CAR,CANADA,,ONTARIO,,,,,,Sedan/Saloon,4,,,,"Class 1B: 3,001 - 4,000 lb (1,360 - 1,814 kg)",,,,,,,,Not Applicable,Not Applicable,Not Applicable,Not Applicable,,,,,,,,,,Continuously Variable Transmission (CVT),,,,,,,,,,,,,,,,,,,,,4,1802.577040,110,1.802577040,,R18Z1,106.6351,Gasoline,Single Overhead Cam (SOHC),In-Line,,,143,,,,,,,,,Manual,"seat belts: front, rear, rear center",1st Row (Driver and Passenger),,1st Row (Driver and Passenger),,1st Row (Driver and Passenger),,,,Indirect,,,,,,,,,,,,,,,,,Not Applicable,Not Applicable,,Not Applicable,Not Applicable,Not Applicable,,,,,,,,,,,,
16,10943,15750,2016,16944,Southgate,CA,2HGFC2F53GH502296,Honda,Civic,,0,,,0 - VIN decoded clean. Check Digit (9th position) is correct,2HGFC2F5*GH,,HONDA,"HONDA OF CANADA MFG., INC.",Civic,2016,ALLISTON,LX,,PASSENGER CAR,CANADA,,ONTARIO,,,,,,Sedan/Saloon,4,,,,"Class 1B: 3,001 - 4,000 lb (1,360 - 1,814 kg)",,,,,,,,Not Applicable,Not Applicable,Not Applicable,Not Applicable,,,,,,,,,,Continuously Variable Transmission (CVT),,,,,,,,,,,,,,,,,,,,,4,1996,122.04748818946,2.0,,K20C2,117.8206,Gasoline,Dual Overhead Cam (DOHC),In-Line,,,158,Water,,,,,,Honda,,Manual,"seat belts: front, rear, rear center",1st and 2nd Rows,,1st Row (Driver and Passenger),,1st Row (Driver and Passenger),,,,Indirect,,,,,,,,,,,,,,,,,Not Applicable,Not Applicable,,Not Applicable,Not Applicable,Not Applicable,,,,,,,,,,,,
17,10944,14000,2014,24971,Los Angeles,CA,19XFB2F51EE223018,Honda,Civic,,0,,,0 - VIN decoded clean. Check Digit (9th position) is correct,19XFB2F5*EE,,HONDA,"AMERICAN HONDA MOTOR CO., INC.",Civic,2014,GREENSBURG,LX,,PASSENGER CAR,UNITED STATES (USA),,INDIANA,,,,,,Sedan/Saloon,4,,,,"Class 1B: 3,001 - 4,000 lb (1,360 - 1,814 kg)",,,,,,,,Not Applicable,Not Applicable,Not Applicable,Not Applicable,,,,,,,,,,Continuously Variable Transmission (CVT),,,,,,,,,,,,,,,,,,,,,4,1802.577040,110,1.802577040,,R18Z1,106.6351,Gasoline,Single Overhead Cam (SOHC),In-Line,,,143,,,,,,,,,Manual,"seat belts: front, rear, rear center",1st Row (Driver and Passenger),,1st Row (Driver and Passenger),,1st Row (Driver and Passenger),,,,Indirect,,,,,,,,,,,,,,,,,Not Applicable,Not Applicable,,Not Applicable,Not Applicable,Not Applicable,,,,,,,,,,,,
18,10945,12595,2014,37840,Sacramento,CA,19XFB2F54EE219500,Honda,Civic,,0,,,0 - VIN decoded clean. Check Digit (9th position) is correct,19XFB2F5*EE,,HONDA,"AMERICAN HONDA MOTOR CO., INC.",Civic,2014,GREENSBURG,LX,,PASSENGER CAR,UNITED STATES (USA),,INDIANA,,,,,,Sedan/Saloon,4,,,,"Class 1B: 3,001 - 4,000 lb (1,360 - 1,814 kg)",,,,,,,,Not Applicable,Not Applicable,Not Applicable,Not Applicable,,,,,,,,,,Continuously Variable Transmission (CVT),,,,,,,,,,,,,,,,,,,,,4,1802.577040,110,1.802577040,,R18Z1,106.6351,Gasoline,Single Overhead Cam (SOHC),In-Line,,,143,,,,,,,,,Manual,"seat belts: front, rear, rear center",1st Row (Driver and Passenger),,1st Row (Driver and Passenger),,1st Row (Driver and Passenger),,,,Indirect,,,,,,,,,,,,,,,,,Not Applicable,Not Applicable,,Not Applicable,Not Applicable,Not Applicable,,,,,,,,,,,,
19,10946,14998,2015,29543,Lompoc,CA,19XFB2F59FE209921,Honda,Civic,,0,,,0 - VIN decoded clean. Check Digit (9th position) is correct,19XFB2F5*FE,,HONDA,"AMERICAN HONDA MOTOR CO., INC.",Civic,2015,GREENBURG,LX,,PASSENGER CAR,UNITED STATES (USA),,INDIANA,,,,,,Sedan/Saloon,4,,,,"Class 1B: 3,001 - 4,000 lb (1,360 - 1,814 kg)",,,,,,,,Not Applicable,Not Applicable,Not Applicable,Not Applicable,,,,,,,,,,Continuously Variable Transmission (CVT),,,,,,,,,,,,,,,,,,,,,4,1802.577040,110,1.802577040,,R18Z1,106.6351,Gasoline,Single Overhead Cam (SOHC),In-Line,,,143,,,,,,,,,Manual,"seat belts: front, rear, rear center",1st Row (Driver and Passenger),,1st Row (Driver and Passenger),,1st Row (Driver and Passenger),,,,Indirect,,,,,,,,,,,,,,,,,Not Applicable,Not Applicable,,Not Applicable,Not Applicable,Not Applicable,,,,,,,,,,,,
20,10947,17877,2016,6130,Palmdale,CA,19XFC2F52GE250454,Honda,Civic,,0,,,0 - VIN decoded clean. Check Digit (9th position) is correct,19XFC2F5*GE,,HONDA,"AMERICAN HONDA MOTOR CO., INC.",Civic,2016,GREENBURG,LX,,PASSENGER CAR,UNITED STATES (USA),,INDIANA,,,,,,Sedan/Saloon,4,,,,"Class 1B: 3,001 - 4,000 lb (1,360 - 1,814 kg)",,,,,,,,Not Applicable,Not Applicable,Not Applicable,Not Applicable,,,,,,,,,,Continuously Variable Transmission (CVT),,,,,,,,,,,,,,,,,,,,,4,1996,122.04748818946,2.0,,K20C2,117.8206,Gasoline,Dual Overhead Cam (DOHC),In-Line,,,158,Water,,,,,,Honda,,Manual,"seat belts: front, rear, rear center",1st and 2nd Rows,,1st Row (Driver and Passenger),,1st Row (Driver and Passenger),,,,Indirect,,,,,,,,,,,,,,,,,Not Applicable,Not Applicable,,Not Applicable,Not Applicable,Not Applicable,,,,,,,,,,,,
21,10948,16788,2016,14412,Gardena,CA,2HGFC2F50GH576467,Honda,Civic,,0,,,0 - VIN decoded clean. Check Digit (9th position) is correct,2HGFC2F5*GH,,HONDA,"HONDA OF CANADA MFG., INC.",Civic,2016,ALLISTON,LX,,PASSENGER CAR,CANADA,,ONTARIO,,,,,,Sedan/Saloon,4,,,,"Class 1B: 3,001 - 4,000 lb (1,360 - 1,814 kg)",,,,,,,,Not Applicable,Not Applicable,Not Applicable,Not Applicable,,,,,,,,,,Continuously Variable Transmission (CVT),,,,,,,,,,,,,,,,,,,,,4,1996,122.04748818946,2.0,,K20C2,117.8206,Gasoline,Dual Overhead Cam (DOHC),In-Line,,,158,Water,,,,,,Honda,,Manual,"seat belts: front, rear, rear center",1st and 2nd Rows,,1st Row (Driver and Passenger),,1st Row (Driver and Passenger),,,,Indirect,,,,,,,,,,,,,,,,,Not Applicable,Not Applicable,,Not Applicable,Not Applicable,Not Applicable,,,,,,,,,,,,
