level_0,index,Price,Year,Mileage,City,State,Vin,Make,Model,Suggested VIN,Error Code,Possible Values,Additional Error Text,Error Text,Vehicle Descriptor,Destination Market,Make,Manufacturer Name,Model,Model Year,Plant City,Series,Trim,Vehicle Type,Plant Country,Plant Company Name,Plant State,Trim2,Series2,Note,Base Price ($),Non-Land Use,Body Class,Doors,Windows,Wheel Base Type,Track Width (inches),Gross Vehicle Weight Rating From,Bed Length (inches),Curb Weight (pounds),Wheel Base (inches) From,Wheel Base (inches) To,Gross Combination Weight Rating From,Gross Combination Weight Rating To,Gross Vehicle Weight Rating To,Bed Type,Cab Type,Trailer Type Connection,Trailer Body Type,Trailer Length (feet),Other Trailer Info,Number of Wheels,Wheel Size Front (inches),Wheel Size Rear (inches),Entertainment System,Steering Location,Number of Seats,Number of Seat Rows,Transmission Style,Transmission Speeds,Drive Type,Axles,Axle Configuration,Brake System Type,Brake System Description,Other Battery Info,Battery Type,Number of Battery Cells per Module,Battery Current (Amps) From,Battery Voltage (Volts) From,Battery Energy (kWh) From,EV Drive Unit,Battery Current (Amps) To,Battery Voltage (Volts) To,Battery Energy (kWh) To,Number of Battery Modules per Pack,Number of Battery Packs per Vehicle,Charger Level,Charger Power (kW),Engine Number of Cylinders,Displacement (CC),Displacement (CI),Displacement (L),Engine Stroke Cycles,Engine Model,Engine Power (kW),Fuel Type - Primary,Valve Train Design,Engine Configuration,Fuel Type - Secondary,Fuel Delivery / Fuel Injection Type,Engine Brake (hp) From,Cooling Type,Engine Brake (hp) To,Electrification Level,Other Engine Info,Turbo,Top Speed (MPH),Engine Manufacturer,Pretensioner,Seat Belt Type,Other Restraint System Info,Curtain Air Bag Locations,Seat Cushion Air Bag Locations,Front Air Bag Locations,Knee Air Bag Locations,Side Air Bag Locations,Anti-lock Braking System (ABS),Electronic Stability Control (ESC),Traction Control,Tire Pressure Monitoring System (TPMS) Type,Active Safety System Note,Auto-Reverse System for Windows and Sunroofs,Automatic Pedestrian Alerting Sound (for Hybrid and EV only),Event Data Recorder (EDR),Keyless Ignition,SAE Automation Level From,SAE Automation Level To,Adaptive Cruise Control (ACC),Crash Imminent Braking (CIB),Blind Spot Warning (BSW),Forward Collision Warning (FCW),Lane Departure Warning (LDW),Lane Keeping Assistance (LKA),Backup Camera,Parking Assist,Bus Length (feet),Bus Floor Configuration Type,Bus Type,Other Bus Info,Custom Motorcycle Type,Motorcycle Suspension Type,Motorcycle Chassis Type,Other Motorcycle Info,Dynamic Brake Support (DBS),Pedestrian Automatic Emergency Braking (PAEB),Automatic Crash Notification (ACN) / Advanced Automatic Crash Notification (AACN),Daytime Running Light (DRL),Headlamp Light Source,Semiautomatic Headlamp Beam Switching,Adaptive Driving Beam (ADB),Rear Cross Traffic Alert,Rear Automatic Emergency Braking,Blind Spot Intervention (BSI),Lane Centering Assistance
10,18881,21500,2014,32264,Monterey Park,CA,WDDGF4HB9EA959933,Mercedes-Benz,C-ClassC250,,0,,,0 - VIN decoded clean. Check Digit (9th position) is correct,WDDGF4HB*EA,,MERCEDES-BENZ,MERCEDES-BENZ CARS,C-Class,2014,SINDELFINGEN,C250,,PASSENGER CAR,GERMANY,,,,,Some of the decoding information provided may vary for non-U.S. market vehicles.,,,Sedan/Saloon,4,,,,,,,,,,,,Not Applicable,Not Applicable,Not Applicable,Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1800.0,109.84273937051,1.8,,,,Gasoline,,In-Line,,,,,,,,,,,Yes,Manual,Type 2 seat belts for all occupants. Seat belts on all outboard designated seating positions are equipped with load limiters and pretensioners.,,,1st Row (Driver and Passenger),,1st and 2nd Rows,,,,Direct,,,,,,,,,,,,,,,,,Not Applicable,Not Applicable,,Not Applicable,Not Applicable,Not Applicable,,,,,,,,,,,,
11,18882,21500,2014,32715,Monterey Park,CA,WDDGF4HB1ER311097,Mercedes-Benz,C-ClassC250,,0,,,0 - VIN decoded clean. Check Digit (9th position) is correct,WDDGF4HB*ER,,MERCEDES-BENZ,MERCEDES-BENZ CARS,C-Class,2014,EAST LONDON,C250,,PASSENGER CAR,SOUTH AFRICA,,,,,Some of the decoding information provided may vary for non-U.S. market vehicles.,,,Sedan/Saloon,4,,,,,,,,,,,,Not Applicable,Not Applicable,Not Applicable,Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1800.0,109.84273937051,1.8,,,,Gasoline,,In-Line,,,,,,,,,,,Yes,Manual,Type 2 seat belts for all occupants. Seat belts on all outboard designated seating positions are equipped with load limiters and pretensioners.,,,1st Row (Driver and Passenger),,1st and 2nd Rows,,,,Direct,,,,,,,,,,,,,,,,,Not Applicable,Not Applicable,,Not Applicable,Not Applicable,Not Applicable,,,,,,,,,,,,
12,18883,21882,2014,36760,Fremont,CA,WDDGF4HB6EG220290,Mercedes-Benz,C-ClassC250,,0,,,0 - VIN decoded clean. Check Digit (9th position) is correct,WDDGF4HB*EG,,MERCEDES-BENZ,MERCEDES-BENZ CARS,C-Class,2014,BREMEN,C250,,PASSENGER CAR,GERMANY,,,,,Some of the decoding information provided may vary for non-U.S. market vehicles.,,,Sedan/Saloon,4,,,,,,,,,,,,Not Applicable,Not Applicable,Not Applicable,Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1800.0,109.84273937051,1.8,,,,Gasoline,,In-Line,,,,,,,,,,,Yes,Manual,Type 2 seat belts for all occupants. Seat belts on all outboard designated seating positions are equipped with load limiters and pretensioners.,,,1st Row (Driver and Passenger),,1st and 2nd Rows,,,,Direct,,,,,,,,,,,,,,,,,Not Applicable,Not Applicable,,Not Applicable,Not Applicable,Not Applicable,,,,,,,,,,,,
13,18884,23000,2014,38878,Cathedral City,CA,WDDGF4HB5EA961002,Mercedes-Benz,C-ClassC250,,0,,,0 - VIN decoded clean. Check Digit (9th position) is correct,WDDGF4HB*EA,,MERCEDES-BENZ,MERCEDES-BENZ CARS,C-Class,2014,SINDELFINGEN,C250,,PASSENGER CAR,GERMANY,,,,,Some of the decoding information provided may vary for non-U.S. market vehicles.,,,Sedan/Saloon,4,,,,,,,,,,,,Not Applicable,Not Applicable,Not Applicable,Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1800.0,109.84273937051,1.8,,,,Gasoline,,In-Line,,,,,,,,,,,Yes,Manual,Type 2 seat belts for all occupants. Seat belts on all outboard designated seating positions are equipped with load limiters and pretensioners.,,,1st Row (Driver and Passenger),,1st and 2nd Rows,,,,Direct,,,,,,,,,,,,,,,,,Not Applicable,Not Applicable,,Not Applicable,Not Applicable,Not Applicable,,,,,,,,,,,,
14,18885,21995,2014,34378,Montclair,CA,WDDGJ4HB6EG275465,Mercedes-Benz,C-ClassC250,,0,,,0 - VIN decoded clean. Check Digit (9th position) is correct,WDDGJ4HB*EG,,MERCEDES-BENZ,MERCEDES-BENZ CARS,C-Class,2014,BREMEN,C250,,PASSENGER CAR,GERMANY,,,,,Some of the decoding information provided may vary for non-U.S. market vehicles.,,,Coupe,2,,,,,,,,,,,,Not Applicable,Not Applicable,Not Applicable,Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1800.0,109.84273937051,1.8,,,,Gasoline,,V-Shaped,,,,,,,,,,,Yes,Manual,Type 2 seat belts for all occupants. Seat belts on all outboard designated seating positions are equipped with load limiters and pretensioners.,,,1st Row (Driver and Passenger),,1st and 2nd Rows,,,,Direct,,,,,,,,,,,,,,,,,Not Applicable,Not Applicable,,Not Applicable,Not Applicable,Not Applicable,,,,,,,,,,,,
15,18886,22835,2015,34472,South Gate,CA,WDDGJ4HB3FG375105,Mercedes-Benz,C-ClassC250,,0,,,0 - VIN decoded clean. Check Digit (9th position) is correct,WDDGJ4HB*FG,,MERCEDES-BENZ,MERCEDES-BENZ CARS,C-Class,2015,BREMEN,C250,,PASSENGER CAR,GERMANY,Merceds-Benz Cars,,,,Some of the decoding information provided may vary for non-U.S. market vehicles.,,,Coupe,2,,,,,,,,,,,,Not Applicable,Not Applicable,Not Applicable,Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1800.0,109.84273937051,1.8,,,,Gasoline,,In-Line,,,,,,,,,,,Yes,Manual,Type 2 seat belts for all occupants. Seat belts on all outboard designated seating positions are equipped with load limiters and pretensioners.,,,1st Row (Driver and Passenger),,1st and 2nd Rows,,,,Direct,,,,,,,,,,,,,,,,,Not Applicable,Not Applicable,,Not Applicable,Not Applicable,Not Applicable,,,,,,,,,,,,
16,18887,22500,2014,30470,Monterey Park,CA,WDDGF4HB1EA942463,Mercedes-Benz,C-ClassC250,,0,,,0 - VIN decoded clean. Check Digit (9th position) is correct,WDDGF4HB*EA,,MERCEDES-BENZ,MERCEDES-BENZ CARS,C-Class,2014,SINDELFINGEN,C250,,PASSENGER CAR,GERMANY,,,,,Some of the decoding information provided may vary for non-U.S. market vehicles.,,,Sedan/Saloon,4,,,,,,,,,,,,Not Applicable,Not Applicable,Not Applicable,Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1800.0,109.84273937051,1.8,,,,Gasoline,,In-Line,,,,,,,,,,,Yes,Manual,Type 2 seat belts for all occupants. Seat belts on all outboard designated seating positions are equipped with load limiters and pretensioners.,,,1st Row (Driver and Passenger),,1st and 2nd Rows,,,,Direct,,,,,,,,,,,,,,,,,Not Applicable,Not Applicable,,Not Applicable,Not Applicable,Not Applicable,,,,,,,,,,,,
17,18888,24800,2016,28425,Costa Mesa,CA,55SWF4JB1GU117516,Mercedes-Benz,C-ClassC300,,0,,,0 - VIN decoded clean. Check Digit (9th position) is correct,55SWF4JB*GU,,MERCEDES-BENZ,MERCEDES-BENZ CARS,C-Class,2016,VANCE,C300,,PASSENGER CAR,UNITED STATES (USA),,ALABAMA,,,Some of the decoding information provided may vary for non-U.S. market vehicles.,,,Sedan/Saloon,4,,,,,,,,,,,,Not Applicable,Not Applicable,Not Applicable,Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2000,122.0474881894,2,,,,Gasoline,,In-Line,,,,,,,,,,,Yes,Manual,Type 2 seat belts for all occupants. Seat belts on all outboard designated seating positions are equipped with load limiters and pretensioners.,,,1st Row (Driver and Passenger),,1st and 2nd Rows,,,,Direct,,,,,,,,,,,,,,,,,Not Applicable,Not Applicable,,Not Applicable,Not Applicable,Not Applicable,,,,,,,,,,,,
18,18889,22500,2014,24794,Monterey Park,CA,WDDSJ4EB3EN138414,Mercedes-Benz,CLA-ClassCLA250,,0,,,0 - VIN decoded clean. Check Digit (9th position) is correct,WDDSJ4EB*EN,,MERCEDES-BENZ,MERCEDES-BENZ CARS,CLA-Class,2014,KECSKEMET,CLA250,,PASSENGER CAR,HUNGARY,,,,,Some of the decoding information provided may vary for non-U.S. market vehicles.,,,Sedan/Saloon,4,,,,,,,,,,,,Not Applicable,Not Applicable,Not Applicable,Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2000.0,122.04748818946,2.0,,,,Gasoline,,In-Line,,,,,,,,,,,Yes,Manual,Type 2 seat belts for all occupants. Seat belts on all outboard designated seating positions are equipped with load limiters and pretensioners.,,,1st Row (Driver and Passenger),,1st and 2nd Rows,,,,Direct,,,,,,,,,,,,,,,,,Not Applicable,Not Applicable,,Not Applicable,Not Applicable,Not Applicable,,,,,,,,,,,,
19,18890,21850,2014,34100,Monterey Park,CA,WDDSJ4EB9EN086125,Mercedes-Benz,CLA-ClassCLA250,,0,,,0 - VIN decoded clean. Check Digit (9th position) is correct,WDDSJ4EB*EN,,MERCEDES-BENZ,MERCEDES-BENZ CARS,CLA-Class,2014,KECSKEMET,CLA250,,PASSENGER CAR,HUNGARY,,,,,Some of the decoding information provided may vary for non-U.S. market vehicles.,,,Sedan/Saloon,4,,,,,,,,,,,,Not Applicable,Not Applicable,Not Applicable,Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2000.0,122.04748818946,2.0,,,,Gasoline,,In-Line,,,,,,,,,,,Yes,Manual,Type 2 seat belts for all occupants. Seat belts on all outboard designated seating positions are equipped with load limiters and pretensioners.,,,1st Row (Driver and Passenger),,1st and 2nd Rows,,,,Direct,,,,,,,,,,,,,,,,,Not Applicable,Not Applicable,,Not Applicable,Not Applicable,Not Applicable,,,,,,,,,,,,
20,18891,22999,2014,39242,Oxnard,CA,WDCGG5HB0EG212273,Mercedes-Benz,GLK-ClassGLK350,,0,,,0 - VIN decoded clean. Check Digit (9th position) is correct,WDCGG5HB*EG,,MERCEDES-BENZ,MERCEDES-BENZ CARS,GLK-Class,2014,BREMEN,GLK350,,MULTIPURPOSE PASSENGER VEHICLE (MPV),GERMANY,,,,,Some of the decoding information provided may vary for non-U.S. market vehicles.,,,Sport Utility Vehicle (SUV)/Multi-Purpose Vehicle (MPV),4,,,,"Class 1D: 5,001 - 6,000 lb (2,268 - 2,722 kg)",,,,,,,,,,Not Applicable,Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,3500.0,213.58310433156,3.5,,,,Gasoline,,V-Shaped,,,,,,,,,,,Yes,Manual,Type 2 seat belts for all occupants. Seat belts on all outboard designated seating positions are equipped with load limiters and pretensioners.,,,1st Row (Driver and Passenger),,1st and 2nd Rows,,,,Direct,,,,,,,,,,,,,,,,,Not Applicable,Not Applicable,,Not Applicable,Not Applicable,Not Applicable,,,,,,,,,,,,
21,18892,25880,2015,15195,Upland,CA,WDDGJ4HB3FG399176,Mercedes-Benz,C-ClassC250,,0,,,0 - VIN decoded clean. Check Digit (9th position) is correct,WDDGJ4HB*FG,,MERCEDES-BENZ,MERCEDES-BENZ CARS,C-Class,2015,BREMEN,C250,,PASSENGER CAR,GERMANY,Merceds-Benz Cars,,,,Some of the decoding information provided may vary for non-U.S. market vehicles.,,,Coupe,2,,,,,,,,,,,,Not Applicable,Not Applicable,Not Applicable,Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1800.0,109.84273937051,1.8,,,,Gasoline,,In-Line,,,,,,,,,,,Yes,Manual,Type 2 seat belts for all occupants. Seat belts on all outboard designated seating positions are equipped with load limiters and pretensioners.,,,1st Row (Driver and Passenger),,1st and 2nd Rows,,,,Direct,,,,,,,,,,,,,,,,,Not Applicable,Not Applicable,,Not Applicable,Not Applicable,Not Applicable,,,,,,,,,,,,
22,18893,21950,2014,35000,Lawndale,CA,WDDSJ4EB1EN042815,Mercedes-Benz,CLA-ClassCLA250,,0,,,0 - VIN decoded clean. Check Digit (9th position) is correct,WDDSJ4EB*EN,,MERCEDES-BENZ,MERCEDES-BENZ CARS,CLA-Class,2014,KECSKEMET,CLA250,,PASSENGER CAR,HUNGARY,,,,,Some of the decoding information provided may vary for non-U.S. market vehicles.,,,Sedan/Saloon,4,,,,,,,,,,,,Not Applicable,Not Applicable,Not Applicable,Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2000.0,122.04748818946,2.0,,,,Gasoline,,In-Line,,,,,,,,,,,Yes,Manual,Type 2 seat belts for all occupants. Seat belts on all outboard designated seating positions are equipped with load limiters and pretensioners.,,,1st Row (Driver and Passenger),,1st and 2nd Rows,,,,Direct,,,,,,,,,,,,,,,,,Not Applicable,Not Applicable,,Not Applicable,Not Applicable,Not Applicable,,,,,,,,,,,,
